DEPTH,BS,CALI,DENS,DRHO,DTC,GR,NEUT,RESD,RESM,SP
M,IN,IN,G/C3,G/C3,US/F,GAPI,V/V,OHMM,OHMM,MV
2072.3352,12.25,12.7114,nan,nan,103.8539,nan,nan,6.3894,5.9077,58.3095
2072.4876,12.25,12.6822,nan,nan,101.8297,nan,nan,6.3237,5.8658,58.4121
2072.64,12.25,12.7236,nan,nan,101.7993,nan,nan,6.3244,5.8994,58.531
2072.7924,12.25,12.7713,nan,nan,101.9455,nan,nan,6.331,5.9397,58.6513
2072.9448,12.25,12.8189,nan,nan,102.0917,nan,nan,6.3376,5.9799,58.7716
2073.0972,12.25,12.8181,2.4615,nan,99.7379,nan,nan,6.3362,6.0228,58.758
2073.2496,12.25,12.7898,2.4616,nan,95.9643,nan,nan,6.3304,6.0671,58.6685
2073.402,12.25,12.7615,2.4616,nan,92.1907,nan,nan,6.3245,6.1115,58.5789
2073.5544,12.25,12.7631,2.4681,nan,89.8828,nan,nan,6.3002,6.14,58.5625
2073.7068,12.25,12.8189,2.4861,nan,90.215,nan,nan,6.2428,6.14,58.678
2073.8592,12.25,12.8746,2.5041,nan,90.5472,nan,nan,6.1853,6.14,58.7935
2074.0116,12.25,12.9223,2.5198,nan,90.8446,nan,nan,6.1333,6.143,58.8957
2074.164,12.25,12.8736,2.5081,nan,90.7198,nan,nan,6.1467,6.182,58.8361
2074.3164,12.25,12.8248,2.4965,nan,90.5949,nan,nan,6.16,6.2211,58.7765
2074.4688,12.25,12.7761,2.4848,nan,90.47,nan,nan,6.1734,6.2602,58.7168
2074.6212,12.25,12.7441,2.4835,nan,89.7908,nan,nan,6.2012,6.3025,58.7363
2074.7736,12.25,12.7165,2.4848,nan,88.9689,nan,nan,6.2327,6.3456,58.7762
2074.926,12.25,12.6888,2.4862,nan,88.147,nan,nan,6.2641,6.3888,58.816
2075.0784,12.25,12.6797,2.4844,nan,88.0471,nan,nan,6.2826,6.4113,58.8468
2075.2308,12.25,12.688,2.4797,nan,88.6287,nan,nan,6.2889,6.4145,58.869
2075.3832,12.25,12.6963,2.475,nan,89.2102,nan,nan,6.2952,6.4176,58.8912
2075.5356,12.25,12.6979,2.4681,nan,89.7606,nan,nan,6.2999,6.4142,58.8963
2075.688,12.25,12.6771,2.4541,nan,90.2085,nan,nan,6.2995,6.3892,58.845
2075.8404,12.25,12.6563,2.4401,nan,90.6565,nan,nan,6.299,6.3642,58.7938
2075.9928,12.25,12.6355,2.4261,nan,91.1044,nan,nan,6.2986,6.3393,58.7425
2076.1452,12.25,12.6951,2.4299,nan,90.9326,nan,nan,6.269,6.2787,58.6762
2076.2976,12.25,12.7587,2.4345,nan,90.73,nan,nan,6.238,6.2164,58.6091
2076.45,12.25,12.8223,2.4392,nan,90.5275,nan,nan,6.207,6.154,58.5421
2076.6024,12.25,12.8034,2.4454,nan,90.1221,nan,nan,6.1914,6.1127,58.4655
2076.7548,12.25,12.7441,2.4524,nan,89.6178,nan,nan,6.1832,6.0817,58.3844
2076.9072,12.25,12.6849,2.4594,nan,89.1134,nan,nan,6.175,6.0506,58.3033
2077.0596,12.25,12.6501,2.4632,nan,88.8287,nan,nan,6.1711,6.0257,58.28
2077.212,12.25,12.6532,2.4621,nan,88.8862,nan,nan,6.1738,6.0103,58.3469
2077.3644,12.25,12.6562,2.461,nan,88.9437,nan,nan,6.1765,5.9948,58.4138
2077.5168,12.25,12.6588,2.4594,nan,89.0375,nan,nan,6.1816,5.9824,58.4793
2077.6692,12.25,12.6572,2.4533,nan,89.4251,nan,nan,6.2063,5.9943,58.5331
2077.8216,12.25,12.6556,2.4473,nan,89.8127,nan,nan,6.2311,6.0061,58.5869
2077.974,12.25,12.6539,2.4412,nan,90.2003,nan,nan,6.2558,6.018,58.6407
2078.1264,12.25,12.6693,2.4443,nan,90.1834,nan,nan,6.2577,6.0324,58.7777
2078.2788,12.25,12.6881,2.4493,nan,90.0833,nan,nan,6.255,6.0473,58.9317
2078.4312,12.25,12.7069,2.4542,nan,89.9832,nan,nan,6.2522,6.0623,59.0858
2078.5836,12.25,12.7244,2.4467,nan,89.8818,nan,nan,6.2441,6.0809,59.2113
2078.736,12.25,12.741,2.429,nan,89.7793,nan,nan,6.2316,6.1025,59.3133
2078.8884,12.25,12.7575,2.4113,nan,89.6768,nan,nan,6.2191,6.1242,59.4153
2079.0408,12.25,12.7628,2.4037,nan,89.5655,nan,nan,6.21,6.1457,59.4835
2079.1932,12.25,12.7377,2.4238,nan,89.4304,nan,nan,6.21,6.1671,59.4594
2079.3456,12.25,12.7126,2.444,nan,89.2952,nan,nan,6.21,6.1885,59.4353
2079.498,12.25,12.6875,2.4641,nan,89.1601,nan,nan,6.21,6.2098,59.4111
2079.6504,12.25,12.7418,2.4812,nan,88.8699,nan,nan,6.2126,6.2251,59.4799
2079.8028,12.25,12.7972,2.4982,nan,88.5776,nan,nan,6.2153,6.2403,59.5499
2079.9552,12.25,12.8526,2.5153,nan,88.2852,nan,nan,6.218,6.2555,59.62
2080.1076,12.25,12.8496,2.5124,nan,87.7605,nan,nan,6.2314,6.2649,59.5727
2080.26,12.25,12.8224,2.5012,nan,87.139,nan,nan,6.2492,6.2719,59.4765
2080.4124,12.25,12.7951,2.49,nan,86.5175,nan,nan,6.267,6.279,59.3804
2080.5648,12.25,12.7625,2.4732,nan,86.4306,nan,nan,6.31,6.2904,59.2312
2080.7172,12.25,12.7228,2.4488,nan,87.0663,nan,nan,6.387,6.3077,59.0103
2080.8696,12.25,12.683,2.4244,nan,87.7021,nan,nan,6.464,6.3251,58.7893
2081.022,12.25,12.6501,2.4026,nan,88.2284,nan,nan,6.5357,6.3495,58.5988
2081.1744,12.25,12.6575,2.3955,nan,88.1058,nan,nan,6.5762,6.4156,58.5891
2081.3268,12.25,12.6649,2.3885,nan,87.9832,nan,nan,6.6167,6.4817,58.5793
2081.4792,12.25,12.6724,2.3815,nan,87.8607,nan,nan,6.6572,6.5478,58.5695
2081.6316,12.25,12.6611,2.4131,nan,87.2951,nan,nan,6.689,6.6094,58.561
2081.784,12.25,12.6468,2.451,nan,86.6596,nan,nan,6.7194,6.6703,58.5527
2081.9364,12.25,12.6325,2.4888,nan,86.024,nan,nan,6.7498,6.7313,58.5444
2082.0888,12.25,12.6252,2.5077,nan,85.8078,nan,nan,6.7752,6.7811,58.6802
2082.2412,12.25,12.6229,2.5132,nan,85.892,nan,nan,6.797,6.8229,58.919
2082.3936,12.25,12.6206,2.5187,nan,85.9761,nan,nan,6.8188,6.8647,59.1579
2082.546,12.25,12.6183,2.5202,nan,86.0138,nan,nan,6.8382,6.8982,59.3436
2082.6984,12.25,12.6158,2.5126,nan,85.9441,nan,nan,6.8521,6.9122,59.4061
2082.8508,12.25,12.6134,2.5049,nan,85.8743,nan,nan,6.866,6.9263,59.4687
2083.0032,12.25,12.611,2.4974,nan,85.8108,nan,nan,6.8797,6.9399,59.5296
2083.1556,12.25,12.608,2.4977,nan,86.038,nan,nan,6.8859,6.9368,59.5126
2083.308,12.25,12.605,2.4979,nan,86.2652,nan,nan,6.8922,6.9336,59.4957
2083.4604,12.25,12.602,2.4982,nan,86.4924,nan,nan,6.8984,6.9304,59.4788
2083.6128,12.25,12.5933,2.5018,nan,86.1096,nan,nan,6.9,6.918,59.4459
2083.7652,12.25,12.5827,2.5066,nan,85.5128,nan,nan,6.9,6.9024,59.4075
2083.9176,12.25,12.5721,2.5115,nan,84.9159,nan,nan,6.9,6.8868,59.3691
2084.07,12.25,12.5888,2.5057,nan,84.8755,nan,nan,6.8914,6.8656,59.3412
2084.2224,12.25,12.6377,2.4873,nan,85.4902,nan,nan,6.8728,6.8378,59.3255
2084.3748,12.25,12.6866,2.469,nan,86.1049,nan,nan,6.8542,6.81,59.3099
2084.5272,12.25,12.7196,2.4567,nan,86.6907,nan,nan,6.8276,6.7839,59.2882
2084.6796,12.25,12.6793,2.4718,nan,87.1441,nan,nan,6.7645,6.7659,59.2385
2084.832,12.25,12.6391,2.487,nan,87.5975,nan,nan,6.7014,6.7478,59.1888
2084.9844,12.25,12.5988,2.5022,nan,88.0509,nan,nan,6.6383,6.7298,59.1391
2085.1368,12.25,12.6061,2.4971,nan,88.0852,nan,nan,6.5686,6.7161,59.2141
2085.2892,12.25,12.6187,2.4898,nan,88.0717,nan,nan,6.4982,6.7029,59.3034
2085.4416,12.25,12.6313,2.4825,nan,88.0582,nan,nan,6.4278,6.6897,59.3927
2085.594,12.25,12.6299,2.4799,nan,87.8645,nan,nan,6.3894,6.6875,59.3936
2085.7464,12.25,12.6198,2.4801,nan,87.5589,nan,nan,6.3709,6.6922,59.3397
2085.8988,12.25,12.6097,2.4804,nan,87.2533,nan,nan,6.3523,6.6969,59.2857
2086.0512,12.25,12.6038,2.4875,nan,87.0941,nan,nan,6.3439,6.7043,59.2538
2086.2036,12.25,12.6062,2.5082,nan,87.2242,nan,nan,6.3554,6.7172,59.2655
2086.356,12.25,12.6085,2.5289,nan,87.3543,nan,nan,6.3669,6.73,59.2772
2086.5084,12.25,12.6107,2.5474,nan,87.4821,nan,nan,6.3798,6.74,59.2896
2086.6608,12.25,12.6103,2.5277,nan,87.5698,nan,nan,6.4171,6.7003,59.3146
2086.8132,12.25,12.6099,2.5081,nan,87.6576,nan,nan,6.4543,6.6606,59.3395
2086.9656,12.25,12.6094,2.4884,nan,87.7453,nan,nan,6.4916,6.6209,59.3644
2087.118,12.25,12.6081,2.4864,nan,87.8058,nan,nan,6.5094,6.5902,59.3889
2087.2704,12.25,12.6064,2.4895,nan,87.8584,nan,nan,6.5216,6.5621,59.4132
2087.4228,12.25,12.6048,2.4926,nan,87.911,nan,nan,6.5338,6.534,59.4376
2087.5752,12.25,12.6103,2.4933,nan,88.0066,nan,nan,6.5412,6.5107,59.4051
2087.7276,12.25,12.623,2.4915,nan,88.1463,nan,nan,6.5436,6.4925,59.3141
2087.88,12.25,12.6357,2.4896,nan,88.2861,nan,nan,6.546,6.4743,59.2232
2088.0324,12.25,12.6477,2.4804,nan,88.4813,nan,nan,6.5475,6.4553,59.0518
2088.1848,12.25,12.6571,2.4437,nan,88.8818,nan,nan,6.546,6.4331,58.5824
2088.3372,12.25,12.6666,2.407,nan,89.2823,nan,nan,6.5444,6.4109,58.1129
2088.4896,12.25,12.676,2.3704,nan,89.6829,nan,nan,6.5428,6.3888,57.6435
2088.642,12.25,12.6734,2.364,nan,89.5486,nan,nan,6.5468,6.3625,57.7306
2088.7944,12.25,12.6699,2.3599,nan,89.3751,nan,nan,6.5511,6.3359,57.8585
2088.9468,12.25,12.6664,2.3557,nan,89.2017,nan,nan,6.5555,6.3093,57.9864
2089.0992,12.25,12.6536,2.3735,nan,89.0022,nan,nan,6.5615,6.3,58.2238
2089.2516,12.25,12.6356,2.4029,nan,88.7889,nan,nan,6.5686,6.3,58.5199
2089.404,12.25,12.6177,2.4324,nan,88.5755,nan,nan,6.5756,6.3,58.816
2089.5564,12.25,12.6628,2.4549,nan,88.4385,nan,nan,6.58,6.3041,58.9822
2089.7088,12.25,12.8153,2.4653,nan,88.4315,nan,nan,6.58,6.3152,58.9273
2089.8612,12.25,12.9678,2.4758,nan,88.4245,nan,nan,6.58,6.3263,58.8724
2090.0136,12.25,13.0966,2.486,nan,88.431,nan,nan,6.5816,6.3379,58.8163
2090.166,12.25,12.984,2.4931,nan,88.575,nan,nan,6.5991,6.3541,58.7474
2090.3184,12.25,12.8714,2.5002,nan,88.7189,nan,nan,6.6167,6.3703,58.6786
2090.4708,12.25,12.7588,2.5073,nan,88.8629,nan,nan,6.6343,6.3865,58.6098
2090.6232,12.25,12.7055,2.5121,nan,88.5774,nan,nan,6.6675,6.4287,58.5604
2090.7756,12.25,12.6663,2.5163,nan,88.19,nan,nan,6.7045,6.4771,58.5156
2090.928,12.25,12.6271,2.5204,nan,87.8026,nan,nan,6.7414,6.5255,58.4709
2091.0804,12.25,12.6097,2.5224,nan,87.5578,nan,nan,6.7764,6.5599,58.6272
2091.2328,12.25,12.6119,2.5224,nan,87.4407,nan,nan,6.8095,6.5817,58.9637
2091.3852,12.25,12.6141,2.5225,nan,87.3235,nan,nan,6.8427,6.6035,59.3001
2091.5376,12.25,12.616,2.5214,nan,87.2273,nan,nan,6.8761,6.623,59.5728
2091.69,12.25,12.617,2.517,nan,87.1952,nan,nan,6.9103,6.6352,59.651
2091.8424,12.25,12.618,2.5126,nan,87.1631,nan,nan,6.9446,6.6474,59.7291
2091.9948,12.25,12.619,2.5082,nan,87.131,nan,nan,6.9788,6.6596,59.8073
2092.1472,12.25,12.6237,2.5048,nan,87.1563,nan,nan,6.98,6.6502,59.8022
2092.2996,12.25,12.6286,2.5014,nan,87.1837,nan,nan,6.98,6.6401,59.7942
2092.452,12.25,12.6335,2.4981,nan,87.2111,nan,nan,6.98,6.63,59.7861
2092.6044,12.25,12.6419,2.4952,nan,87.3796,nan,nan,6.98,6.6254,59.7953
2092.7568,12.25,12.652,2.4927,nan,87.613,nan,nan,6.98,6.6233,59.8125
2092.9092,12.25,12.662,2.4901,nan,87.8463,nan,nan,6.98,6.6212,59.8296
2093.0616,12.25,12.6822,2.4811,nan,88.0676,nan,nan,6.9707,6.62,59.8416
2093.214,12.25,12.7174,2.4626,nan,88.2709,nan,nan,6.9479,6.62,59.8462
2093.3664,12.25,12.7525,2.4441,nan,88.4742,nan,nan,6.925,6.62,59.8509
2093.5188,12.25,12.7908,2.4254,nan,88.6523,nan,nan,6.9013,6.6185,59.8366
2093.6712,12.25,12.8507,2.405,nan,88.652,nan,nan,6.8715,6.6063,59.6885
2093.8236,12.25,12.9107,2.3846,nan,88.6516,nan,nan,6.8418,6.5941,59.5404
2093.976,12.25,12.9706,2.3642,nan,88.6513,nan,nan,6.8121,6.5819,59.3923
2094.1284,12.25,12.9137,2.3892,nan,88.8035,nan,nan,6.7695,6.5697,59.1713
2094.2808,12.25,12.8348,2.4228,nan,88.9841,nan,nan,6.7246,6.5575,58.9367
2094.4332,12.25,12.756,2.4563,nan,89.1648,nan,nan,6.6797,6.5453,58.7021
2094.5856,12.25,12.7029,2.4814,nan,89.1972,nan,nan,6.66,6.5468,58.7148
2094.738,12.25,12.6698,2.4997,nan,89.1139,nan,nan,6.66,6.559,58.9207
2094.8904,12.25,12.6367,2.5181,nan,89.0307,nan,nan,6.66,6.5712,59.1265
2095.0428,12.25,12.6151,2.534,nan,88.8997,nan,nan,6.66,6.58,59.3041
2095.1952,12.25,12.6227,2.5435,nan,88.6464,nan,nan,6.66,6.58,59.4094
2095.3476,12.25,12.6303,2.5531,nan,88.3932,nan,nan,6.66,6.58,59.5147
2095.5,12.25,12.638,2.5626,nan,88.1399,nan,nan,6.66,6.58,59.62
2095.6524,12.25,12.655,2.5506,nan,88.0164,nan,nan,6.6656,6.5922,59.6676
2095.8048,12.25,12.6721,2.5386,nan,87.8929,nan,nan,6.6712,6.6044,59.7152
2095.9572,12.25,12.6892,2.5266,nan,87.7694,nan,nan,6.6768,6.6166,59.7629
2096.1096,12.25,12.6825,2.5058,nan,87.8533,nan,nan,6.6934,6.62,59.7896
2096.262,12.25,12.6666,2.4817,nan,88.0182,nan,nan,6.7143,6.62,59.8082
2096.4144,12.25,12.6507,2.4575,nan,88.1832,nan,nan,6.7351,6.62,59.8268
2096.5668,12.25,12.6772,2.4104,nan,88.3928,nan,nan,6.7547,6.62,59.715
2096.7192,12.25,12.7581,2.3337,nan,88.6596,nan,nan,6.7725,6.62,59.436
2096.8716,12.25,12.839,2.2571,nan,88.9265,nan,nan,6.7903,6.62,59.157
2097.024,12.25,12.8959,2.2034,nan,89.1038,nan,nan,6.8079,6.62,58.9006
2097.1764,12.25,12.8244,2.2728,nan,88.8017,nan,nan,6.8246,6.62,58.7651
2097.3288,12.25,12.753,2.3422,nan,88.4997,nan,nan,6.8413,6.62,58.6296
2097.4812,12.25,12.6815,2.4116,nan,88.1976,nan,nan,6.8579,6.62,58.4941
2097.6336,12.25,12.6784,2.4175,nan,88.1112,nan,nan,6.868,6.6307,58.5781
2097.786,12.25,12.6849,2.4144,nan,88.0552,nan,nan,6.8772,6.6429,58.693
2097.9384,12.25,12.6913,2.4114,nan,87.9991,nan,nan,6.8863,6.6551,58.8079
2098.0908,12.25,12.6928,2.4324,nan,87.771,nan,nan,6.9065,6.6722,58.9652
2098.2432,12.25,12.6909,2.4698,nan,87.426,nan,nan,6.9343,6.6928,59.1511
2098.3956,12.25,12.6889,2.5072,nan,87.0811,nan,nan,6.9621,6.7133,59.337
2098.548,12.25,12.6864,2.5254,nan,86.7569,nan,nan,7.016,6.756,59.5069
2098.7004,12.25,12.6828,2.5017,nan,86.4779,nan,nan,7.1268,6.8469,59.6421
2098.8528,12.25,12.6792,2.478,nan,86.1989,nan,nan,7.2375,6.9378,59.7773
2099.0052,12.25,12.6755,2.4558,nan,85.8958,nan,nan,7.3537,7.0314,59.9083
2099.1576,12.25,12.6696,2.4761,nan,84.9107,nan,nan,7.6234,7.204,59.9196
2099.31,12.25,12.6638,2.4963,nan,83.9257,nan,nan,7.893,7.3765,59.931
2099.4624,12.25,12.6579,2.5166,nan,82.9406,nan,nan,8.1627,7.549,59.9423
2099.6148,12.25,12.663,2.525,nan,82.0994,nan,nan,8.3097,7.7083,59.9172
2099.7672,12.25,12.6716,2.5295,nan,81.3053,nan,nan,8.4167,7.8632,59.8802
2099.9196,12.25,12.6802,2.534,nan,80.5112,nan,nan,8.5236,8.0182,59.8431
2100.072,12.25,12.6883,2.5363,nan,80.9336,nan,nan,8.5626,8.093,59.7345
2100.2244,12.25,12.696,2.536,nan,82.7144,nan,nan,8.5259,8.0782,59.5459
2100.3768,12.25,12.7037,2.5357,nan,84.4953,nan,nan,8.4892,8.0634,59.3572
2100.5292,12.25,12.7082,2.5338,nan,85.8366,nan,nan,8.4344,8.0375,59.1972
2100.6816,12.25,12.6993,2.5249,nan,85.3235,nan,nan,8.303,7.9648,59.1578
2100.834,12.25,12.6904,2.516,nan,84.8104,nan,nan,8.1715,7.8921,59.1184
2100.9864,12.25,12.6815,2.5071,nan,84.2973,nan,nan,8.0401,7.8193,59.079
2101.1388,12.25,12.6874,2.5115,nan,83.8434,nan,nan,7.9335,7.7532,58.9453
2101.2912,12.25,12.6948,2.5173,nan,83.3954,nan,nan,7.8294,7.6876,58.8024
2101.4436,12.25,12.7021,2.523,nan,82.9473,nan,nan,7.7252,7.6221,58.6595
2101.596,12.25,12.7082,2.5211,nan,83.4635,nan,nan,7.6739,7.5537,58.7838
2101.7484,12.25,12.7137,2.5146,nan,84.5463,nan,nan,7.6536,7.4836,59.0652
2101.9008,12.25,12.7191,2.5081,nan,85.629,nan,nan,7.6332,7.4135,59.3465
2102.0532,12.25,12.7249,2.5036,nan,85.9826,nan,nan,7.62,7.3607,59.4483
2102.2056,12.25,12.7314,2.5029,nan,84.9764,nan,nan,7.62,7.34,59.2154
2102.358,12.25,12.7379,2.5023,nan,83.9702,nan,nan,7.62,7.3193,58.9824
2102.5104,12.25,12.7432,2.5014,nan,83.0971,nan,nan,7.6198,7.3018,58.7547
2102.6628,12.25,12.731,2.4973,nan,84.0402,nan,nan,7.6172,7.3288,58.5991
2102.8152,12.25,12.7188,2.4933,nan,84.9832,nan,nan,7.6146,7.3558,58.4434
2102.9676,12.25,12.7066,2.4892,nan,85.9263,nan,nan,7.612,7.3828,58.2878
2103.12,12.25,12.7084,2.4887,nan,86.1619,nan,nan,7.6135,7.4092,58.3292
2103.2724,12.25,12.7141,2.4891,nan,86.2066,nan,nan,7.6161,7.4355,58.4238
2103.4248,12.25,12.7197,2.4896,nan,86.2513,nan,nan,7.6187,7.4618,58.5184
2103.5772,12.25,12.7228,2.4898,nan,85.7001,nan,nan,7.6303,7.4958,58.6211
2103.7296,12.25,12.7235,2.4898,nan,84.5684,nan,nan,7.6505,7.5373,58.7315
2103.882,12.25,12.7242,2.4897,nan,83.4368,nan,nan,7.6708,7.5788,58.8419
2104.0344,12.25,12.7258,2.4899,nan,82.4293,nan,nan,7.7039,7.6044,58.8761
2104.1868,12.25,12.7305,2.4908,nan,81.848,nan,nan,7.7812,7.5753,58.649
2104.3392,12.25,12.7351,2.4916,nan,81.2666,nan,nan,7.8585,7.5463,58.4219
2104.4916,12.25,12.7398,2.4925,nan,80.6853,nan,nan,7.9357,7.5172,58.1947
2104.644,12.25,12.7314,2.4934,nan,82.3368,nan,nan,7.8871,7.415,58.0578
2104.7964,12.25,12.7222,2.4944,nan,84.1186,nan,nan,7.8311,7.3086,57.9261
2104.9488,12.25,12.713,2.4954,nan,85.9003,nan,nan,7.7751,7.2022,57.7944
2105.1012,12.25,12.7092,2.4924,nan,86.7874,nan,nan,7.6333,7.1059,57.9062
2105.2536,12.25,12.7082,2.4875,nan,87.2217,nan,nan,7.4482,7.0149,58.141
2105.406,12.25,12.7071,2.4825,nan,87.6561,nan,nan,7.2631,6.9238,58.3759
2105.5584,12.25,12.7066,2.4813,nan,87.7602,nan,nan,7.1063,6.8668,58.5464
2105.7108,12.25,12.7071,2.4862,nan,87.3325,nan,nan,6.9951,6.8644,58.6133
2105.8632,12.25,12.7076,2.4911,nan,86.9048,nan,nan,6.8839,6.8621,58.6802
2106.0156,12.25,12.7076,2.4967,nan,86.5385,nan,nan,6.7915,6.8628,58.7434
2106.168,12.25,12.7038,2.5081,nan,86.7102,nan,nan,6.8641,6.8899,58.7743
2106.3204,12.25,12.6999,2.5195,nan,86.882,nan,nan,6.9366,6.917,58.8053
2106.4728,12.25,12.6961,2.5309,nan,87.0537,nan,nan,7.0092,6.9441,58.8362
2106.6252,12.25,12.6759,2.5186,nan,88.7117,nan,nan,7.1764,6.9982,58.8704
2106.7776,12.25,12.6521,2.5013,nan,90.6925,nan,nan,7.3641,7.0583,58.9053
2106.93,12.25,12.6283,2.4839,nan,92.6734,nan,nan,7.5518,7.1183,58.9402
2107.0824,12.25,12.673,2.4492,nan,92.6124,nan,nan,7.7071,7.1845,59.0007
2107.2348,12.25,12.7761,2.3997,nan,90.8167,nan,nan,7.8346,7.2558,59.0831
2107.3872,12.25,12.8792,2.3503,nan,89.021,nan,nan,7.9622,7.3272,59.1655
2107.5396,12.25,12.9418,2.3268,nan,88.0212,nan,nan,8.0704,7.3832,59.235
2107.692,12.25,12.8893,2.3773,nan,89.2888,nan,nan,8.1234,7.3954,59.2678
2107.8444,12.25,12.8368,2.4277,nan,90.5564,nan,nan,8.1765,7.4075,59.3007
2107.9968,12.25,12.7843,2.4782,nan,91.8239,nan,nan,8.2295,7.4197,59.3335
2108.1492,12.25,12.7595,2.4856,nan,89.7148,nan,nan,8.2358,7.4403,59.4169
2108.3016,12.25,12.7354,2.4922,nan,87.5332,nan,nan,8.241,7.461,59.5014
2108.454,12.25,12.7112,2.4988,nan,85.3516,nan,nan,8.2463,7.4817,59.5859
2108.6064,12.25,12.7082,2.501,nan,84.8808,nan,nan,8.1904,7.4533,59.5349
2108.7588,12.25,12.7143,2.5013,nan,85.1495,nan,nan,8.108,7.4036,59.4253
2108.9112,12.25,12.7204,2.5016,nan,85.4182,nan,nan,8.0256,7.354,59.3157
2109.0636,12.25,12.7191,2.497,nan,85.3459,nan,nan,7.9626,7.3441,59.1284
2109.216,12.25,12.7072,2.4856,nan,84.7973,nan,nan,7.9268,7.3898,58.8326
2109.3684,12.25,12.6954,2.4743,nan,84.2487,nan,nan,7.8909,7.4355,58.5368
2109.5208,12.25,12.683,2.4659,nan,83.7053,nan,nan,7.871,7.491,58.1987
2109.6732,12.25,12.6674,2.4764,nan,83.1947,nan,nan,7.952,7.6083,57.5926
2109.8256,12.25,12.6517,2.4869,nan,82.684,nan,nan,8.033,7.7257,56.9865
2109.978,12.25,12.636,2.4973,nan,82.1733,nan,nan,8.114,7.843,56.3805
2110.1304,12.25,12.6006,2.493,nan,82.7277,nan,nan,8.0494,7.8555,55.8937
2110.2828,12.25,12.562,2.4861,nan,83.4619,nan,nan,7.9604,7.8504,55.427
2110.4352,12.25,12.5233,2.4792,nan,84.196,nan,nan,7.8713,7.8452,54.9603
2110.5876,12.25,12.5026,2.4765,nan,84.4909,nan,nan,7.6592,7.806,54.5256
2110.74,12.25,12.4951,2.4767,nan,84.461,nan,nan,7.356,7.7416,54.1146
2110.8924,12.25,12.4876,2.4769,nan,84.4311,nan,nan,7.0528,7.6772,53.7036
2111.0448,12.25,12.4904,2.4756,nan,84.3998,nan,nan,6.7789,7.6369,53.23
2111.1972,12.25,12.5176,2.4706,nan,84.3654,nan,nan,6.5755,7.6544,52.6061
2111.3496,12.25,12.5448,2.4655,nan,84.3309,nan,nan,6.372,7.6718,51.9823
2111.502,12.25,12.5708,2.4601,nan,84.2974,nan,nan,6.1699,7.6933,51.3431
2111.6544,12.25,12.4983,2.4326,nan,84.3367,nan,nan,6.0752,8.0185,49.5504
2111.8068,12.25,12.4258,2.4051,nan,84.376,nan,nan,5.9805,8.3436,47.7578
2111.9592,12.25,12.3534,2.3776,nan,84.4152,nan,nan,5.8857,8.6688,45.9652
2112.1116,12.25,12.3403,2.3755,nan,84.1936,nan,nan,5.736,8.9241,43.7896
2112.264,12.25,12.349,2.3827,nan,83.8766,nan,nan,5.5662,9.154,41.4741
2112.4164,12.25,12.3577,2.3899,nan,83.5596,nan,nan,5.3964,9.3839,39.1585
2112.5688,12.25,12.395,2.4112,nan,83.5983,nan,nan,5.486,9.4404,38.2757
2112.7212,12.25,12.4672,2.4496,nan,84.0693,nan,nan,5.8909,9.2862,39.1337
2112.8736,12.25,12.5394,2.488,nan,84.5403,nan,nan,6.2957,9.132,39.9918
2113.026,12.25,12.5976,2.5188,nan,84.4031,nan,nan,6.6969,9.1102,41.1602
2113.1784,12.25,12.5874,2.5129,nan,81.3089,nan,nan,7.0804,9.7318,43.8373
2113.3308,12.25,12.5773,2.5069,nan,78.2148,nan,nan,7.4639,10.3535,46.5145
2113.4832,12.25,12.5671,2.501,nan,75.1206,nan,nan,7.8474,10.9752,49.1916
2113.6356,12.25,12.5132,2.4914,nan,75.1781,nan,nan,8.0321,11.3517,48.8068
2113.788,12.25,12.4539,2.4813,nan,75.626,nan,nan,8.1921,11.6978,48.0426
2113.9404,12.25,12.3946,2.4713,nan,76.0739,nan,nan,8.3522,12.0439,47.2784
2114.0928,12.25,12.4245,2.4788,nan,77.5061,nan,nan,8.2645,11.6917,47.3575
2114.2452,12.25,12.5117,2.4977,nan,79.5705,nan,nan,8.0177,10.891,47.9782
2114.3976,12.25,12.5988,2.5166,nan,81.635,nan,nan,7.7708,10.0903,48.5989
2114.55,12.25,12.6543,2.5241,nan,83.2617,nan,nan,7.5123,9.3805,49.5915
2114.7024,12.25,12.6449,2.5082,nan,83.9921,nan,nan,7.2299,8.8568,51.3459
2114.8548,12.25,12.6355,2.4924,nan,84.7225,nan,nan,6.9476,8.3331,53.1002
2115.0072,12.25,12.6264,2.4778,nan,85.4133,nan,nan,6.6774,7.8286,54.8116
2115.1596,12.25,12.6215,2.4904,nan,85.3077,nan,nan,6.6549,7.7117,55.6564
2115.312,12.25,12.6167,2.503,nan,85.2021,nan,nan,6.6324,7.5949,56.5011
2115.4644,12.25,12.6119,2.5156,nan,85.0964,nan,nan,6.6099,7.478,57.3459
2115.6168,12.25,12.6204,2.5171,nan,84.8297,nan,nan,6.6082,7.4187,57.3048
2115.7692,12.25,12.633,2.5152,nan,84.5139,nan,nan,6.6129,7.3771,56.9937
2115.9216,12.25,12.6456,2.5133,nan,84.1981,nan,nan,6.6176,7.3354,56.6826
2116.074,12.25,12.6522,2.5143,nan,84.3885,nan,nan,6.62,7.2776,56.6015
2116.2264,12.25,12.6523,2.5185,nan,85.1152,nan,nan,6.62,7.2028,56.7641
